timepoint model testSet feature importance
5.5 full 2 metAtOtherPlace 0.00536185731977
5.5 full 2 timeSpentAtHomeWith 0.0010628919235
5.5 full 2 timeSpentAtUniversityWith 0.0336983130204
5.5 full 2 timeSpentAtThirdPlaceWith 0.0107529344042
5.5 full 2 timeSpentAtOtherPlaceWith 0.00609831241228
5.5 full 2 spatialTriadicClosure 0.107584058283
5.5 full 2 candidatesSpatialTriadicClosure 0.000166450982678
5.5 full 2 numberOfPeople 0.100473015658
5.5 full 2 jaccard 0.0323714305413
5.5 full 2 adamicAdar 0.0361734654795
5.5 full 2 PA 0.050439939433
5.5 full 2 propScores 0.198259733811
5.5 full 2 resourceAllocation 0.0357821047223
5.5 full 2 metAtHourOfTheWeek 0.0621280806428
5.5 full 2 metAtDayOfTheWeek 0.0371115706211
5.5 full 2 metAtHourOfTheDay 0.076480393467
5.5 full 3 timeSpent 0.108771706095
5.5 full 3 friends 0.0558325135016
5.5 full 3 metAtHome 0.00195425420071
5.5 full 3 metAtUniversity 0.0273284807862
5.5 full 3 metAtThirdPlace 0.0105626845346
5.5 full 3 metAtOtherPlace 0.00522454026348
5.5 full 3 timeSpentAtHomeWith 0.00107878027206
5.5 full 3 timeSpentAtUniversityWith 0.0348985457605
5.5 full 3 timeSpentAtThirdPlaceWith 0.0112636522628
5.5 full 3 timeSpentAtOtherPlaceWith 0.00491769461567
5.5 full 3 spatialTriadicClosure 0.112158332551
5.5 full 3 candidatesSpatialTriadicClosure 0.000201266430095
5.5 full 3 numberOfPeople 0.0970506098353
5.5 full 3 jaccard 0.0337298957454
5.5 full 3 adamicAdar 0.0363920628339
5.5 full 3 PA 0.0515211181466
5.5 full 3 propScores 0.198259355642
5.5 full 3 resourceAllocation 0.0357227365779
5.5 full 3 metAtHourOfTheWeek 0.0601602659452
5.5 full 3 metAtDayOfTheWeek 0.036673521163
5.5 full 3 metAtHourOfTheDay 0.0762979828367
5.5 full 4 timeSpent 0.107707769139
5.5 full 4 friends 0.055323982288
5.5 full 4 metAtHome 0.00173484240379
5.5 full 4 metAtUniversity 0.0269878908029
5.5 full 4 metAtThirdPlace 0.0112742677212
5.5 full 4 metAtOtherPlace 0.00579706946446
5.5 full 4 timeSpentAtHomeWith 0.0010439257967
5.5 full 4 timeSpentAtUniversityWith 0.0352910818062
5.5 full 4 timeSpentAtThirdPlaceWith 0.0129151259694
5.5 full 4 timeSpentAtOtherPlaceWith 0.00465670920427
5.5 full 4 spatialTriadicClosure 0.107532087509
5.5 full 4 candidatesSpatialTriadicClosure 0.000176330788176
5.5 full 4 numberOfPeople 0.0986565113039
5.5 full 4 jaccard 0.033489064065
5.5 full 4 adamicAdar 0.03633536232
5.5 full 4 PA 0.0523536755363
5.5 full 4 propScores 0.200680790332
5.5 full 4 resourceAllocation 0.0353081753809
5.5 full 4 metAtHourOfTheWeek 0.0602128601829
5.5 full 4 metAtDayOfTheWeek 0.0357586395181
5.5 full 4 metAtHourOfTheDay 0.0767638384676
5.5 full 5 timeSpent 0.10813176135
5.5 full 5 friends 0.0605183150892
5.5 full 5 metAtHome 0.0019947884846
5.5 full 5 metAtUniversity 0.0260146416119
5.5 full 5 metAtThirdPlace 0.010644368384
5.5 full 5 metAtOtherPlace 0.00613961970556
5.5 full 5 timeSpentAtHomeWith 0.00102482421567
5.5 full 5 timeSpentAtUniversityWith 0.0339654941212
5.5 full 5 timeSpentAtThirdPlaceWith 0.012469169164
5.5 full 5 timeSpentAtOtherPlaceWith 0.00592677835919
5.5 full 5 spatialTriadicClosure 0.105477289195
5.5 full 5 candidatesSpatialTriadicClosure 0.000197540054474
5.5 full 5 numberOfPeople 0.101493229474
5.5 full 5 jaccard 0.0316832507719
5.5 full 5 adamicAdar 0.0350859604236
5.5 full 5 PA 0.0499445900403
5.5 full 5 propScores 0.196640201247
5.5 full 5 resourceAllocation 0.0341968827426
5.5 full 5 metAtHourOfTheWeek 0.0632152025967
5.5 full 5 metAtDayOfTheWeek 0.0376859266866
5.5 full 5 metAtHourOfTheDay 0.0775501662824
5.5 full 6 timeSpent 0.110642743451
5.5 full 6 friends 0.05638605258
5.5 full 6 metAtHome 0.00149094499687
5.5 full 6 metAtUniversity 0.0281390153402
5.5 full 6 metAtThirdPlace 0.00995095508353
5.5 full 6 metAtOtherPlace 0.00550982592862
5.5 full 6 timeSpentAtHomeWith 0.00104844158813
5.5 full 6 timeSpentAtUniversityWith 0.0374048235977
5.5 full 6 timeSpentAtThirdPlaceWith 0.0103951019933
5.5 full 6 timeSpentAtOtherPlaceWith 0.00593285964629
5.5 full 6 spatialTriadicClosure 0.107402324192
5.5 full 6 candidatesSpatialTriadicClosure 0.000210808150895
5.5 full 6 numberOfPeople 0.101234237087
5.5 full 6 jaccard 0.0333750106441
5.5 full 6 adamicAdar 0.0362844020795
5.5 full 6 PA 0.0503617978553
5.5 full 6 propScores 0.195641520058
5.5 full 6 resourceAllocation 0.0356166987471
5.5 full 6 metAtHourOfTheWeek 0.061776295352
5.5 full 6 metAtDayOfTheWeek 0.0355198615449
5.5 full 6 metAtHourOfTheDay 0.0756762800834
5.5 full 7 timeSpent 0.110457374641
5.5 full 7 friends 0.0602717355683
5.5 full 7 metAtHome 0.00177344184395
5.5 full 7 metAtUniversity 0.0269976735829
5.5 full 7 metAtThirdPlace 0.0103308603118
5.5 full 7 metAtOtherPlace 0.00600838606558
5.5 full 7 timeSpentAtHomeWith 0.0010218041369
5.5 full 7 timeSpentAtUniversityWith 0.0361747426778
5.5 full 7 timeSpentAtThirdPlaceWith 0.00923419772195
5.5 full 7 timeSpentAtOtherPlaceWith 0.00660739647534
5.5 full 7 spatialTriadicClosure 0.116373887338
5.5 full 7 candidatesSpatialTriadicClosure 5.6427529072e-05
5.5 full 7 numberOfPeople 0.102105814177
5.5 full 7 jaccard 0.032973842361
5.5 full 7 adamicAdar 0.0344895191069
5.5 full 7 PA 0.0510020916502
5.5 full 7 propScores 0.186161224615
5.5 full 7 resourceAllocation 0.0335999511321
5.5 full 7 metAtHourOfTheWeek 0.0617762832046
5.5 full 7 metAtDayOfTheWeek 0.0353153856072
5.5 full 7 metAtHourOfTheDay 0.0772679602531
5.5 full 8 timeSpent 0.110740282384
5.5 full 8 friends 0.0580171822188
5.5 full 8 metAtHome 0.00202904098941
5.5 full 8 metAtUniversity 0.0264112637282
5.5 full 8 metAtThirdPlace 0.00956247054496
5.5 full 8 metAtOtherPlace 0.00554493570778
5.5 full 8 timeSpentAtHomeWith 0.00131519089598
5.5 full 8 timeSpentAtUniversityWith 0.0338083960007
5.5 full 8 timeSpentAtThirdPlaceWith 0.0110561229643
5.5 full 8 timeSpentAtOtherPlaceWith 0.00504331311214
5.5 full 8 spatialTriadicClosure 0.110002140709
5.5 full 8 candidatesSpatialTriadicClosure 0.00019512578551
5.5 full 8 numberOfPeople 0.0975943349144
5.5 full 8 jaccard 0.0316041699844
5.5 full 8 adamicAdar 0.0333716042801
5.5 full 8 PA 0.050179409672
5.5 full 8 propScores 0.205598248322
5.5 full 8 resourceAllocation 0.0336588251696
5.5 full 8 metAtHourOfTheWeek 0.0593905619919
5.5 full 8 metAtDayOfTheWeek 0.0368532570815
5.5 full 8 metAtHourOfTheDay 0.0780241235434
5.5 full 9 timeSpent 0.110887018421
5.5 full 9 friends 0.0572256255833
5.5 full 9 metAtHome 0.00158810179327
5.5 full 9 metAtUniversity 0.0274911501551
5.5 full 9 metAtThirdPlace 0.0107448860307
5.5 full 9 metAtOtherPlace 0.00581968049932
5.5 full 9 timeSpentAtHomeWith 0.000953025286199
5.5 full 9 timeSpentAtUniversityWith 0.0347736580726
5.5 full 9 timeSpentAtThirdPlaceWith 0.0126773470044
5.5 full 9 timeSpentAtOtherPlaceWith 0.00628234377734
5.5 full 9 spatialTriadicClosure 0.108562221091
5.5 full 9 candidatesSpatialTriadicClosure 0.000220138982736
5.5 full 9 numberOfPeople 0.097593035331
5.5 full 9 jaccard 0.0324596205882
5.5 full 9 adamicAdar 0.0368749729921
5.5 full 9 PA 0.0534827091768
5.5 full 9 propScores 0.193393146649
5.5 full 9 resourceAllocation 0.03565186235
5.5 full 9 metAtHourOfTheWeek 0.0624010280422
5.5 full 9 metAtDayOfTheWeek 0.0356350241753
5.5 full 9 metAtHourOfTheDay 0.0752834039989
5.75 random 0 random 1.0
5.75 random 1 random 1.0
5.75 random 2 random 1.0
5.75 random 3 random 1.0
5.75 random 4 random 1.0
5.75 random 5 random 1.0
5.75 random 6 random 1.0
5.75 random 7 random 1.0
5.75 random 8 random 1.0
5.75 random 9 random 1.0
5.75 past 0 friends 1.0
5.75 past 1 friends 1.0
5.75 past 2 friends 1.0
5.75 past 3 friends 1.0
5.75 past 4 friends 1.0
5.75 past 5 friends 1.0
5.75 past 6 friends 1.0
5.75 past 7 friends 1.0
5.75 past 8 friends 1.0
5.75 past 9 friends 1.0
5.75 base 0 timeSpent 0.852474908825
5.75 base 0 friends 0.147525091175
5.75 base 1 timeSpent 0.848767820369
5.75 base 1 friends 0.151232179631
5.75 base 2 timeSpent 0.847285656568
5.75 base 2 friends 0.152714343432
5.75 base 3 timeSpent 0.842740658041
5.75 base 3 friends 0.157259341959
5.75 base 4 timeSpent 0.853218344736
5.75 base 4 friends 0.146781655264
5.75 base 5 timeSpent 0.842862400089
5.75 base 5 friends 0.157137599911
5.75 base 6 timeSpent 0.850497987855
5.75 base 6 friends 0.149502012145
5.75 base 7 timeSpent 0.852474572435
5.75 base 7 friends 0.147525427565
5.75 base 8 timeSpent 0.852419116028
5.75 base 8 friends 0.147580883972
5.75 base 9 timeSpent 0.846465019022
5.75 base 9 friends 0.153534980978
5.75 networkOnly 0 jaccard 0.055513188678
5.75 networkOnly 0 adamicAdar 0.0463949189088
5.75 networkOnly 0 PA 0.0954367871509
5.75 networkOnly 0 propScores 0.753506117456
5.75 networkOnly 0 resourceAllocation 0.0491489878066
5.75 networkOnly 1 jaccard 0.0537840822841
5.75 networkOnly 1 adamicAdar 0.0465977718857
5.75 networkOnly 1 PA 0.102568725429
5.75 networkOnly 1 propScores 0.746054117325
5.75 networkOnly 1 resourceAllocation 0.0509953030762
5.75 networkOnly 2 jaccard 0.0567077343289
5.75 networkOnly 2 adamicAdar 0.0474279795814
5.75 networkOnly 2 PA 0.093591176168
5.75 networkOnly 2 propScores 0.753340067829
5.75 networkOnly 2 resourceAllocation 0.0489330420932
5.75 networkOnly 3 jaccard 0.0538838135876
5.75 networkOnly 3 adamicAdar 0.0463165932736
5.75 networkOnly 3 PA 0.0943798840654
5.75 networkOnly 3 propScores 0.757881105027
5.75 networkOnly 3 resourceAllocation 0.0475386040465
5.75 networkOnly 4 jaccard 0.0535704168059
5.75 networkOnly 4 adamicAdar 0.0452511207271
5.75 networkOnly 4 PA 0.099956320301
5.75 networkOnly 4 propScores 0.754905764612
5.75 networkOnly 4 resourceAllocation 0.0463163775539
5.75 networkOnly 5 jaccard 0.0550931286403
5.75 networkOnly 5 adamicAdar 0.0467485006747
5.75 networkOnly 5 PA 0.0966988136402
5.75 networkOnly 5 propScores 0.753959913026
5.75 networkOnly 5 resourceAllocation 0.0474996440192
5.75 networkOnly 6 jaccard 0.0528762638137
5.75 networkOnly 6 adamicAdar 0.0466316938027
5.75 networkOnly 6 PA 0.0950568452503
5.75 networkOnly 6 propScores 0.754591128476
5.75 networkOnly 6 resourceAllocation 0.0508440686576
5.75 networkOnly 7 jaccard 0.052574479066
5.75 networkOnly 7 adamicAdar 0.0438316979726
5.75 networkOnly 7 PA 0.0954609864439
5.75 networkOnly 7 propScores 0.763648848101
5.75 networkOnly 7 resourceAllocation 0.0444839884166
5.75 networkOnly 8 jaccard 0.0523840727517
5.75 networkOnly 8 adamicAdar 0.0441315247648
5.75 networkOnly 8 PA 0.0985172922387
5.75 networkOnly 8 propScores 0.756972307559
5.75 networkOnly 8 resourceAllocation 0.0479948026857
5.75 networkOnly 9 jaccard 0.0553491560815
5.75 networkOnly 9 adamicAdar 0.0445899207616
5.75 networkOnly 9 PA 0.0952918448496
5.75 networkOnly 9 propScores 0.75649251368
5.75 networkOnly 9 resourceAllocation 0.0482765646274
5.75 network 0 timeSpent 0.312887767328
5.75 network 0 friends 0.0718024438067
5.75 network 0 jaccard 0.048038094225
5.75 network 0 adamicAdar 0.0428794174222
5.75 network 0 PA 0.0760198215375
5.75 network 0 propScores 0.403642634145
5.75 network 0 resourceAllocation 0.0447298215357
5.75 network 1 timeSpent 0.317403585537
5.75 network 1 friends 0.0781291855783
5.75 network 1 jaccard 0.0487506025798
5.75 network 1 adamicAdar 0.0435655314506
5.75 network 1 PA 0.0751264031697
5.75 network 1 propScores 0.391106269414
5.75 network 1 resourceAllocation 0.0459184222699
5.75 network 2 timeSpent 0.314901029755
5.75 network 2 friends 0.0761487509739
5.75 network 2 jaccard 0.0467443715125
5.75 network 2 adamicAdar 0.0439889197173
5.75 network 2 PA 0.0713955475097
5.75 network 2 propScores 0.400169571739
5.75 network 2 resourceAllocation 0.0466518087924
5.75 network 3 timeSpent 0.313650520946
5.75 network 3 friends 0.0734244564377
5.75 network 3 jaccard 0.0459191357512
5.75 network 3 adamicAdar 0.042347685873
5.75 network 3 PA 0.0735205477409
5.75 network 3 propScores 0.406853445612
5.75 network 3 resourceAllocation 0.0442842076393
5.75 network 4 timeSpent 0.314118328712
5.75 network 4 friends 0.073277382613
5.75 network 4 jaccard 0.0487628754364
5.75 network 4 adamicAdar 0.0423779430982
5.75 network 4 PA 0.0729214117676
5.75 network 4 propScores 0.40584411887
5.75 network 4 resourceAllocation 0.0426979395028
5.75 network 5 timeSpent 0.318349172293
5.75 network 5 friends 0.0743511890434
5.75 network 5 jaccard 0.0468838941137
5.75 network 5 adamicAdar 0.0433643961331
5.75 network 5 PA 0.073975405891
5.75 network 5 propScores 0.398972001691
5.75 network 5 resourceAllocation 0.0441039408354
5.75 network 6 timeSpent 0.317737973283
5.75 network 6 friends 0.0734834104554
5.75 network 6 jaccard 0.0466248037115
5.75 network 6 adamicAdar 0.0428447237271
5.75 network 6 PA 0.0697087642475
5.75 network 6 propScores 0.403032559546
5.75 network 6 resourceAllocation 0.0465677650291
5.75 network 7 timeSpent 0.319060309709
5.75 network 7 friends 0.0739963987549
5.75 network 7 jaccard 0.0449084902716
5.75 network 7 adamicAdar 0.0402016258375
5.75 network 7 PA 0.0714531326071
5.75 network 7 propScores 0.40834265738
5.75 network 7 resourceAllocation 0.0420373854395
5.75 network 8 timeSpent 0.315226606506
5.75 network 8 friends 0.0730679301972
5.75 network 8 jaccard 0.0463807210309
5.75 network 8 adamicAdar 0.0411651327654
5.75 network 8 PA 0.0747454571991
5.75 network 8 propScores 0.404727030634
5.75 network 8 resourceAllocation 0.0446871216676
5.75 network 9 timeSpent 0.311077506994
5.75 network 9 friends 0.0743102048115
5.75 network 9 jaccard 0.0486869636916
5.75 network 9 adamicAdar 0.0423131525184
5.75 network 9 PA 0.0754899713336
5.75 network 9 propScores 0.402104539732
5.75 network 9 resourceAllocation 0.0460176609184
5.75 time 0 timeSpent 0.411781273053
5.75 time 0 friends 0.149495343809
5.75 time 0 metAtHourOfTheWeek 0.168642863887
5.75 time 0 metAtDayOfTheWeek 0.0725981778488
5.75 time 0 metAtHourOfTheDay 0.197482341402
5.75 time 1 timeSpent 0.407525244808
5.75 time 1 friends 0.155894268521
5.75 time 1 metAtHourOfTheWeek 0.166566370582
5.75 time 1 metAtDayOfTheWeek 0.0700158546656
5.75 time 1 metAtHourOfTheDay 0.199998261423
5.75 time 2 timeSpent 0.411555287517
5.75 time 2 friends 0.162434852634
5.75 time 2 metAtHourOfTheWeek 0.157507148224
5.75 time 2 metAtDayOfTheWeek 0.0706394729211
5.75 time 2 metAtHourOfTheDay 0.197863238704
5.75 time 3 timeSpent 0.410101884623
5.75 time 3 friends 0.157203072551
5.75 time 3 metAtHourOfTheWeek 0.159455007342
5.75 time 3 metAtDayOfTheWeek 0.0729720366837
5.75 time 3 metAtHourOfTheDay 0.200267998801
5.75 time 4 timeSpent 0.399920428465
5.75 time 4 friends 0.158879934704
5.75 time 4 metAtHourOfTheWeek 0.16312128611
5.75 time 4 metAtDayOfTheWeek 0.0751435312883
5.75 time 4 metAtHourOfTheDay 0.202934819433
5.75 time 5 timeSpent 0.410657687134
5.75 time 5 friends 0.149891136745
5.75 time 5 metAtHourOfTheWeek 0.16261543885
5.75 time 5 metAtDayOfTheWeek 0.0727592435188
5.75 time 5 metAtHourOfTheDay 0.204076493752
5.75 time 6 timeSpent 0.410759364287
5.75 time 6 friends 0.153401738176
5.75 time 6 metAtHourOfTheWeek 0.163444103042
5.75 time 6 metAtDayOfTheWeek 0.0717540615052
5.75 time 6 metAtHourOfTheDay 0.20064073299
5.75 time 7 timeSpent 0.414056817406
5.75 time 7 friends 0.156108170379
5.75 time 7 metAtHourOfTheWeek 0.15627129215
5.75 time 7 metAtDayOfTheWeek 0.0728189618067
5.75 time 7 metAtHourOfTheDay 0.200744758258
5.75 time 8 timeSpent 0.406712541647
5.75 time 8 friends 0.151348491817
5.75 time 8 metAtHourOfTheWeek 0.168165129534
5.75 time 8 metAtDayOfTheWeek 0.0723402301656
5.75 time 8 metAtHourOfTheDay 0.201433606836
5.75 time 9 timeSpent 0.407768469802
5.75 time 9 friends 0.156287559686
5.75 time 9 metAtHourOfTheWeek 0.159022215457
5.75 time 9 metAtDayOfTheWeek 0.0728859986686
5.75 time 9 metAtHourOfTheDay 0.204035756386
5.75 social 0 timeSpent 0.306114169079
5.75 social 0 friends 0.124999163213
5.75 social 0 spatialTriadicClosure 0.288963362835
5.75 social 0 candidatesSpatialTriadicClosure 0.000514249391217
5.75 social 0 numberOfPeople 0.279409055482
5.75 social 1 timeSpent 0.304731654114
5.75 social 1 friends 0.130453365807
5.75 social 1 spatialTriadicClosure 0.283917753232
5.75 social 1 candidatesSpatialTriadicClosure 0.000996737200794
5.75 social 1 numberOfPeople 0.279900489646
5.75 social 2 timeSpent 0.302791809418
5.75 social 2 friends 0.133199446514
5.75 social 2 spatialTriadicClosure 0.285419671899
5.75 social 2 candidatesSpatialTriadicClosure 0.00091806687588
5.75 social 2 numberOfPeople 0.277671005294
5.75 social 3 timeSpent 0.301560115963
5.75 social 3 friends 0.132175051184
5.75 social 3 spatialTriadicClosure 0.288785143586
5.75 social 3 candidatesSpatialTriadicClosure 0.000874554263132
5.75 social 3 numberOfPeople 0.276605135004
5.75 social 4 timeSpent 0.306253965525
5.75 social 4 friends 0.129969197587
5.75 social 4 spatialTriadicClosure 0.285883903898
5.75 social 4 candidatesSpatialTriadicClosure 0.00095073831446
5.75 social 4 numberOfPeople 0.276942194675
5.75 social 5 timeSpent 0.314563153366
5.75 social 5 friends 0.12131272561
5.75 social 5 spatialTriadicClosure 0.284625163714
5.75 social 5 candidatesSpatialTriadicClosure 0.000829335399075
5.75 social 5 numberOfPeople 0.27866962191
5.75 social 6 timeSpent 0.308883525897
5.75 social 6 friends 0.124118219779
5.75 social 6 spatialTriadicClosure 0.289940400647
5.75 social 6 candidatesSpatialTriadicClosure 0.0008986756026
5.75 social 6 numberOfPeople 0.276159178074
5.75 social 7 timeSpent 0.301505153537
5.75 social 7 friends 0.120475767145
5.75 social 7 spatialTriadicClosure 0.303281632783
5.75 social 7 candidatesSpatialTriadicClosure 0.000685991570718
5.75 social 7 numberOfPeople 0.274051454964
5.75 social 8 timeSpent 0.305443759654
5.75 social 8 friends 0.133126097984
5.75 social 8 spatialTriadicClosure 0.28145648559
5.75 social 8 candidatesSpatialTriadicClosure 0.000972445518534
5.75 social 8 numberOfPeople 0.279001211254
5.75 social 9 timeSpent 0.300975378157
5.75 social 9 friends 0.123912714663
5.75 social 9 spatialTriadicClosure 0.29034430827
5.75 social 9 candidatesSpatialTriadicClosure 0.000844046381857
5.75 social 9 numberOfPeople 0.283923552529
5.75 place 0 timeSpent 0.653838766045
5.75 place 0 friends 0.152346641434
5.75 place 0 metAtHome 0.00246926435334
5.75 place 0 metAtUniversity 0.0487508743665
5.75 place 0 metAtThirdPlace 0.0121389234479
5.75 place 0 metAtOtherPlace 0.00467933549507
5.75 place 0 timeSpentAtHomeWith 0.00242158878118
5.75 place 0 timeSpentAtUniversityWith 0.113237695061
5.75 place 0 timeSpentAtThirdPlaceWith 0.00692676575725
5.75 place 0 timeSpentAtOtherPlaceWith 0.00319014525792
5.75 place 1 timeSpent 0.638755766844
5.75 place 1 friends 0.154582378496
5.75 place 1 metAtHome 0.0029462558283
5.75 place 1 metAtUniversity 0.0506617792261
5.75 place 1 metAtThirdPlace 0.0198008272033
5.75 place 1 metAtOtherPlace 0.00495658784749
5.75 place 1 timeSpentAtHomeWith 0.0023965257114
5.75 place 1 timeSpentAtUniversityWith 0.111514311962
5.75 place 1 timeSpentAtThirdPlaceWith 0.0111603949612
5.75 place 1 timeSpentAtOtherPlaceWith 0.00322517192002
5.75 place 2 timeSpent 0.643170171263
5.75 place 2 friends 0.159517032603
5.75 place 2 metAtHome 0.00262971015803
5.75 place 2 metAtUniversity 0.0481008152928
5.75 place 2 metAtThirdPlace 0.0197722139491
5.75 place 2 metAtOtherPlace 0.00407407707541
5.75 place 2 timeSpentAtHomeWith 0.00215660676483
5.75 place 2 timeSpentAtUniversityWith 0.107325170996
5.75 place 2 timeSpentAtThirdPlaceWith 0.0111187460762
5.75 place 2 timeSpentAtOtherPlaceWith 0.00213545582166
5.75 place 3 timeSpent 0.64279656669
5.75 place 3 friends 0.149751734781
5.75 place 3 metAtHome 0.00278280060346
5.75 place 3 metAtUniversity 0.0501533662121
5.75 place 3 metAtThirdPlace 0.0197496247229
5.75 place 3 metAtOtherPlace 0.00504639754296
5.75 place 3 timeSpentAtHomeWith 0.00248858683585
5.75 place 3 timeSpentAtUniversityWith 0.113607356702
5.75 place 3 timeSpentAtThirdPlaceWith 0.0106529597181
5.75 place 3 timeSpentAtOtherPlaceWith 0.00297060619141
5.75 place 4 timeSpent 0.634328013148
5.75 place 4 friends 0.163122446903
5.75 place 4 metAtHome 0.00259615204552
5.75 place 4 metAtUniversity 0.0502240020429
5.75 place 4 metAtThirdPlace 0.019127477045
5.75 place 4 metAtOtherPlace 0.0048803345725
5.75 place 4 timeSpentAtHomeWith 0.00226992958642
5.75 place 4 timeSpentAtUniversityWith 0.110751926269
5.75 place 4 timeSpentAtThirdPlaceWith 0.00994004122786
5.75 place 4 timeSpentAtOtherPlaceWith 0.00275967716064
5.75 place 5 timeSpent 0.652720964217
5.75 place 5 friends 0.145813310592
5.75 place 5 metAtHome 0.00239935624771
5.75 place 5 metAtUniversity 0.046878627695
5.75 place 5 metAtThirdPlace 0.0194881635583
5.75 place 5 metAtOtherPlace 0.00484632542879
5.75 place 5 timeSpentAtHomeWith 0.00213618020029
5.75 place 5 timeSpentAtUniversityWith 0.111589557074
5.75 place 5 timeSpentAtThirdPlaceWith 0.010841653635
5.75 place 5 timeSpentAtOtherPlaceWith 0.00328586135197
5.75 place 6 timeSpent 0.639890647201
